Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Benni,8,P. Manning QB - DEN ,8.32,J. Randle RB ,8.60,K. Williams RB - BUF ,13.00,D. Hopkins WR - HOU ,15.70,O. Beckham WR - NYG ,3.80,J. Cameron TE - MIA ,1.90,K. Allen WR - LAC ,13.20,J. Tucker K - BAL ,13.00,Packers DEF ,15.00,L. McCoy RB - BUF ,0.00,D. Lewis RB - NE ,0.00,C. Palmer QB - ARI ,15.98,A. Gates TE - LAC ,0.00,C. Anderson RB - DEN ,7.00,D. Moncrief WR - IND ,7.50,92.52,Simi,84.88
Erik,2,M. Ryan QB - ATL ,14.14,J. Charles RB - KC ,14.50,L. Murray RB - LV ,6.10,D. Thomas WR - DEN ,9.30,A. Brown WR - PIT ,4.20,T. Kelce TE - KC ,2.90,T. Hilton WR - IND ,6.70,D. Carpenter K - BUF ,6.00,Eagles DEF ,3.00,L. Blount RB - NE ,0.00,D. Murray RB - PHI ,4.80,R. Matthews WR - MIA ,1.60,J. Reed TE - WAS ,1.70,S. Gostkowski K - NE ,0.00,Rams DEF ,10.00,66.84,Kessi,102.64
Ritz,6,R. Tannehill QB - MIA ,12.32,J. Forsett RB - BAL ,15.00,M. Gordon RB - LAC ,4.60,J. Maclin WR - KC ,14.80,R. Cobb WR - GB ,4.40,T. Eifert TE - CIN ,6.90,C. Hyde RB - SF ,2.20,M. Crosby K - GB ,5.00,Panthers DEF ,18.00,A. Foster RB - HOU ,1.50,R. Gronkowski TE - NE ,0.00,C. Kaepernick QB - SF ,10.10,A. Johnson WR - IND ,0.00,N. Agholor WR - PHI ,4.40,Texans DEF ,-2.00,83.22,Juschka,108.16
Marv,3,A. Rodgers QB - GB ,16.26,F. Gore RB - IND ,6.70,E. Lacy RB - GB ,9.30,C. Johnson WR - DET ,3.60,L. Fitzgerald WR - ARI ,7.90,J. Graham TE - SEA ,2.90,B. Marshall WR - NYJ ,12.80,D. Bailey K - DAL ,8.00,Jets DEF ,8.00,C. Newton QB - CAR ,16.06,A. Morris RB - WAS ,6.50,J. Landry WR - MIA ,6.90,B. Cooks WR - NO ,2.50,I. Crowell RB - CLE ,12.50,Titans DEF ,0.00,75.46,Tommy,61.40
Simi,4,R. Wilson QB - SEA ,15.48,M. Forte RB - CHI ,13.50,L. Miller RB - MIA ,3.60,A. Green WR - CIN ,8.20,A. Cooper WR - LV ,10.90,M. Bennett TE - CHI ,14.30,T. Benjamin WR - CLE ,7.90,J. Brown K - NYG ,4.00,Seahawks DEF ,7.00,J. Witten TE - DAL ,5.70,D. Martin RB - TB ,20.30,A. Robinson WR - JAC ,8.00,T. Coleman RB - ATL ,0.00,D. Green-Beckham WR - TEN ,0.00,Patriots DEF ,0.00,84.88,Benni,92.52
Tommy,5,A. Luck QB - IND ,0.00,A. Peterson RB - MIN ,15.40,T. Yeldon RB - JAC ,10.90,A. Jeffery WR - CHI ,0.00,M. Evans WR - TB ,3.20,C. Clay TE - BUF ,11.10,J. Brown WR - ARI ,8.80,S. Hauschka K - SEA ,11.00,Cardinals DEF ,1.00,J. Edelman WR - NE ,0.00,D. Bryant WR - DAL ,0.00,J. Thomas TE - JAC ,0.00,S. Watkins WR - BUF ,0.00,A. Blue RB - HOU ,1.70,Bills DEF ,3.00,61.40,Marv,75.46
Juschka,7,T. Taylor QB - BUF ,14.46,M. Ingram RB - NO ,12.80,D. Freeman RB - ATL ,32.90,S. Smith WR - BAL ,2.40,J. Matthews WR - PHI ,5.00,V. Davis TE - DEN ,0.00,C. Ivory RB - NYJ ,22.60,B. McManus K - DEN ,11.00,Bengals DEF ,7.00,R. Mathews RB - PHI ,0.00,M. Lynch RB - SEA ,0.00,D. Williams RB - PIT ,0.50,D. Brees QB - NO ,22.36,K. Wright WR - TEN ,0.00,B. Sankey RB - TEN ,0.00,108.16,Ritz,83.22
Kessi,1,A. Dalton QB - CIN ,18.44,L. Bell RB - PIT ,21.00,J. Hill RB - CIN ,24.00,E. Sanders WR - DEN ,6.80,J. Jones WR - ATL ,3.80,G. Olsen TE - CAR ,2.80,J. Jones WR - GB ,9.80,M. Bryant K - ATL ,6.00,Broncos DEF ,10.00,E. Decker WR - NYJ ,10.60,G. Tate WR - DET ,3.50,T. Brady QB - NE ,0.00,A. Ellington RB - ARI ,0.00,A. Abdullah RB - DET ,4.40,T. Gurley RB - STL ,16.10,102.64,Erik,66.84
