Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Benni,3,L. Jackson QB - BAL ,14.82,G. Bernard RB - CIN ,19.80,D. Henry RB - TEN ,17.20,R. Woods WR - LA ,21.40,A. Brown WR - TEN ,8.40,M. Andrews TE - BAL ,3.20,D. Johnson WR - PIT ,0.60,R. Blankenship K - IND ,3.00,Rams DEF ,5.00,A. Brown WR - TB ,0.00,D. Parker WR - MIA ,6.30,D. Johnson RB - HOU ,0.00,J. Allen QB - BUF ,12.46,N. Chubb RB - CLE ,0.00,A. Gibson RB - WAS ,0.00,93.42,Marv,141.92
Erik,7,C. Wentz QB - PHI ,8.62,D. Swift RB - DET ,2.30,C. Edwards-Helaire RB - KC ,3.10,T. Boyd WR - CIN ,13.60,C. Ridley WR - ATL ,4.20,J. Smith TE - TEN ,2.90,A. Robinson WR - CHI ,14.70,J. Tucker K - BAL ,8.00,Chargers DEF ,3.00,C. McCaffrey RB - CAR ,0.00,C. Godwin WR - TB ,0.00,K. Murray QB - ARI ,0.00,D. Montgomery RB - CHI ,10.50,M. Sanders RB - PHI ,0.00,C. Claypool WR - PIT ,8.20,60.42,Simi,110.64
Ritz,6,A. Rodgers QB - GB ,22.54,K. Hunt RB - CLE ,7.30,J. Williams RB - GB ,12.20,K. Allen WR - LAC ,12.70,S. Diggs WR - BUF ,9.20,R. Gronkowski TE - TB ,10.10,M. Evans WR - TB ,11.50,H. Butker K - KC ,5.00,Buccaneers DEF ,7.00,M. Ryan QB - ATL ,17.94,D. Hopkins WR - ARI ,0.00,K. Drake RB - ARI ,0.00,A. Jones RB - GB ,0.00,D. Henderson RB - LA,5.80,Colts DEF ,15.00,97.54,Tommy,96.16
Marv,1,R. Tannehill QB - TEN ,17.32,M. Gordon RB - DEN ,4.70,D. Cook RB - MIN ,46.60,K. Golladay WR - DET ,0.00,D. Metcalf WR - SEA ,28.10,T. Kelce TE - KC ,16.90,M. Gaskin RB - MIA ,10.30,W. Lutz K - NO ,14.00,Ravens DEF ,4.00,C. Carson RB - SEA ,0.00,C. Edmonds RB - ARI ,0.00,T. McLaurin WR - WAS ,0.00,D. Samuel WR - SF ,0.00,J. Robinson RB - JAX ,0.00,J. Herbert QB - LAC ,21.22,141.92,Benni,93.42
Simi,4,R. Wilson QB - SEA ,28.74,L. Fournette RB - TB ,7.10,B. Scott RB - PHI ,7.90,J. Jones WR - ATL ,13.70,T. Lockett WR - SEA ,3.30,J. Cook TE - NO ,11.10,T. Fulgham WR - PHI ,13.80,R. Bullock K - CIN ,7.00,Steelers DEF ,18.00,F. Gore RB - NYJ,3.00,R. Mostert RB - SF,0.00,W. Fuller WR - HOU ,0.00,J. Mixon RB - CIN,0.00,J. Smith-Schuster WR - PIT ,6.70,H. Ruggs WR - LV ,0.90,110.64,Erik,60.42
Tommy,8,T. Brady QB - TB ,19.06,J. Conner RB - PIT ,12.00,R. Jones RB - TB ,2.60,T. Hill WR - KC ,21.80,T. Higgins WR - CIN ,8.40,T. Hockenson TE - DET ,6.50,R. Anderson WR - CAR ,4.80,M. Badgley K - LAC ,14.00,Chiefs DEF ,7.00,L. Bell RB - KC ,3.80,A. Cooper WR - DAL ,0.50,M. Thomas WR - NO ,0.00,A. Ekeler RB - LAC ,0.00,C. Lamb WR - DAL ,4.60,B. Aiyuk WR - SF ,15.10,96.16,Ritz,97.54
Juschka,2,P. Mahomes QB - KC ,36.64,A. Kamara RB - NO ,16.30,J. Jacobs RB - LV ,12.90,A. Thielen WR - MIN ,2.70,J. Jefferson WR - MIN ,2.60,D. Waller TE - LV ,2.70,M. Davis RB - CAR ,7.70,Y. Koo K - ATL ,13.00,Eagles DEF ,20.00,A. Peterson RB - DET ,1.20,J. Landry WR - CLE ,5.20,C. Kupp WR - LA ,11.00,D. Schultz TE - DAL ,5.30,D. Chark WR - JAX ,0.00,D. Singletary RB - BUF ,9.20,114.54,Kessi,72.24
Kessi,5,D. Carr QB - LV ,12.54,T. Gurley RB - ATL ,10.60,E. Elliott RB - DAL ,7.30,D. Adams WR - GB ,23.30,D. Moore WR - CAR ,5.50,G. Kittle TE - SF ,3.90,J. Taylor RB - IND ,3.10,S. Gostkowski K - TEN ,2.00,Bills DEF ,4.00,M. Ingram RB - BAL ,0.00,J. Crowder WR - NYJ ,0.00,D. Watson QB - HOU ,0.00,P. Lindsay RB - DEN,14.60,A. Lazard WR - GB ,0.00,J. Jeudy WR - DEN ,7.30,72.24,Juschka,114.54
